,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,predict
472,NFLX,2018-11-29 00:00:00+00:00,288.75,290.49,275.5,282.32,15431538.0,288.75,290.49,275.5,282.32,15431538.0,0.0,1.0,288.75
473,NFLX,2018-11-30 00:00:00+00:00,286.13,290.81,283.061,288.0,11860117.0,286.13,290.81,283.061,288.0,11860117.0,0.0,1.0,286.13
474,NFLX,2018-12-03 00:00:00+00:00,290.3,298.72,284.58,293.19,14117370.0,290.3,298.72,284.58,293.19,14117370.0,0.0,1.0,290.3
475,NFLX,2018-12-04 00:00:00+00:00,275.33,295.74,274.72,288.13,12800586.0,275.33,295.74,274.72,288.13,12800586.0,0.0,1.0,275.33
476,NFLX,2018-12-06 00:00:00+00:00,282.88,283.22,267.14,268.33,13074324.0,282.88,283.22,267.14,268.33,13074324.0,0.0,1.0,282.88
477,NFLX,2018-12-07 00:00:00+00:00,265.14,284.209,263.38,282.48,12466711.0,265.14,284.209,263.38,282.48,12466711.0,0.0,1.0,265.14
478,NFLX,2018-12-10 00:00:00+00:00,269.7,271.18,260.6094,264.19,9605553.0,269.7,271.18,260.6094,264.19,9605553.0,0.0,1.0,269.7
479,NFLX,2018-12-11 00:00:00+00:00,265.32,274.5,262.76,274.08,9843199.0,265.32,274.5,262.76,274.08,9843199.0,0.0,1.0,265.32
480,NFLX,2018-12-12 00:00:00+00:00,274.88,281.7695,266.48,267.66,11456716.0,274.88,281.7695,266.48,267.66,11456716.0,0.0,1.0,274.88
481,NFLX,2018-12-13 00:00:00+00:00,276.02,279.32,271.85,277.64,8379292.0,276.02,279.32,271.85,277.64,8379292.0,0.0,1.0,276.02
482,NFLX,2018-12-14 00:00:00+00:00,266.84,277.6665,265.0,271.81,9915319.0,266.84,277.6665,265.0,271.81,9915319.0,0.0,1.0,266.84
483,NFLX,2018-12-17 00:00:00+00:00,262.8,272.98,261.075,266.51,9634734.0,262.8,272.98,261.075,266.51,9634734.0,0.0,1.0,262.8
484,NFLX,2018-12-18 00:00:00+00:00,270.94,275.75,263.29,263.3,10350079.0,270.94,275.75,263.29,263.3,10350079.0,0.0,1.0,270.94
485,NFLX,2018-12-19 00:00:00+00:00,266.77,280.87,263.77,269.96,13788448.0,266.77,280.87,263.77,269.96,13788448.0,0.0,1.0,266.77
486,NFLX,2018-12-20 00:00:00+00:00,260.58,269.9,251.88,264.64,16792928.0,260.58,269.9,251.88,264.64,16792928.0,0.0,1.0,260.58
487,NFLX,2018-12-21 00:00:00+00:00,246.39,264.5,241.29,263.83,21397595.0,246.39,264.5,241.29,263.83,21397595.0,0.0,1.0,246.39
488,NFLX,2018-12-24 00:00:00+00:00,233.88,250.65,233.68,242.0,9547616.0,233.88,250.65,233.68,242.0,9547616.0,0.0,1.0,233.88
489,NFLX,2018-12-26 00:00:00+00:00,253.67,254.5,231.23,233.92,14402735.0,253.67,254.5,231.23,233.92,14402735.0,0.0,1.0,253.67
490,NFLX,2018-12-27 00:00:00+00:00,255.565,255.59,240.1,250.11,12235217.0,255.565,255.59,240.1,250.11,12235217.0,0.0,1.0,255.565
491,NFLX,2018-12-28 00:00:00+00:00,256.08,261.9144,249.8,257.94,10987286.0,256.08,261.9144,249.8,257.94,10987286.0,0.0,1.0,256.08
492,NFLX,2018-12-31 00:00:00+00:00,267.66,270.1001,260.0,260.16,13508920.0,267.66,270.1001,260.0,260.16,13508920.0,0.0,1.0,267.66
493,NFLX,2019-01-02 00:00:00+00:00,267.66,269.7499,256.58,259.28,11679528.0,267.66,269.7499,256.58,259.28,11679528.0,0.0,1.0,267.66
494,NFLX,2019-01-03 00:00:00+00:00,271.2,275.79,264.43,270.2,14969647.0,271.2,275.79,264.43,270.2,14969647.0,0.0,1.0,271.2
495,NFLX,2019-01-04 00:00:00+00:00,297.57,297.8,278.54,281.88,19330102.0,297.57,297.8,278.54,281.88,19330102.0,0.0,1.0,297.57
496,NFLX,2019-01-07 00:00:00+00:00,315.34,316.8,301.65,302.1,18620116.0,315.34,316.8,301.65,302.1,18620116.0,0.0,1.0,315.34
497,NFLX,2019-01-08 00:00:00+00:00,320.27,320.593,308.01,319.98,15359180.0,320.27,320.593,308.01,319.98,15359180.0,0.0,1.0,320.27
498,NFLX,2019-01-09 00:00:00+00:00,319.96,323.3508,313.5,317.71,13343152.0,319.96,323.3508,313.5,317.71,13343152.0,0.0,1.0,319.96
499,NFLX,2019-01-10 00:00:00+00:00,324.66,325.37,312.5,314.57,13472475.0,324.66,325.37,312.5,314.57,13472475.0,0.0,1.0,324.66
500,NFLX,2019-01-11 00:00:00+00:00,337.59,341.09,328.52,330.96,19500429.0,337.59,341.09,328.52,330.96,19500429.0,0.0,1.0,337.59000000000003
501,NFLX,2019-01-14 00:00:00+00:00,332.94,335.48,329.13,334.24,10499582.0,332.94,335.48,329.13,334.24,10499582.0,0.0,1.0,332.94
502,NFLX,2019-01-15 00:00:00+00:00,354.64,357.22,347.0,349.6,21181234.0,354.64,357.22,347.0,349.6,21181234.0,0.0,1.0,354.64
503,NFLX,2019-01-16 00:00:00+00:00,351.39,358.85,348.11,354.0,15385548.0,351.39,358.85,348.11,354.0,15385548.0,0.0,1.0,351.39
504,NFLX,2019-01-17 00:00:00+00:00,353.19,355.79,346.41,349.5,18871195.0,353.19,355.79,346.41,349.5,18871195.0,0.0,1.0,353.19
505,NFLX,2019-01-18 00:00:00+00:00,339.1,353.0,336.73,351.97,26621040.0,339.1,353.0,336.73,351.97,26621040.0,0.0,1.0,339.1
506,NFLX,2019-01-22 00:00:00+00:00,325.16,336.88,321.03,334.89,17941416.0,325.16,336.88,321.03,334.89,17941416.0,0.0,1.0,325.16
507,NFLX,2019-01-23 00:00:00+00:00,321.99,331.75,318.6,328.25,13480138.0,321.99,331.75,318.6,328.25,13480138.0,0.0,1.0,321.99
508,NFLX,2019-01-24 00:00:00+00:00,326.67,331.8,319.0,320.6,11131627.0,326.67,331.8,319.0,320.6,11131627.0,0.0,1.0,326.67
509,NFLX,2019-01-25 00:00:00+00:00,338.05,340.0,328.51,328.72,11166609.0,338.05,340.0,328.51,328.72,11166609.0,0.0,1.0,338.05
510,NFLX,2019-01-28 00:00:00+00:00,335.66,336.3,328.88,334.7,8652082.0,335.66,336.3,328.88,334.7,8652082.0,0.0,1.0,335.65999999999997
511,NFLX,2019-01-29 00:00:00+00:00,328.9,338.22,328.151,335.87,7655189.0,328.9,338.22,328.151,335.87,7655189.0,0.0,1.0,328.90000000000003
512,NFLX,2019-01-30 00:00:00+00:00,340.66,341.78,330.8,332.75,9234530.0,340.66,341.78,330.8,332.75,9234530.0,0.0,1.0,340.66
513,NFLX,2019-01-31 00:00:00+00:00,339.5,345.99,338.0919,339.68,8535517.0,339.5,345.99,338.0919,339.68,8535517.0,0.0,1.0,339.5
514,NFLX,2019-02-01 00:00:00+00:00,339.85,346.84,336.5,337.18,9827760.0,339.85,346.84,336.5,337.18,9827760.0,0.0,1.0,339.85
515,NFLX,2019-02-04 00:00:00+00:00,351.34,352.0,341.3,342.6,9051387.0,351.34,352.0,341.3,342.6,9051387.0,0.0,1.0,351.34
516,NFLX,2019-02-05 00:00:00+00:00,355.81,360.0,352.9,353.2,9046623.0,355.81,360.0,352.9,353.2,9046623.0,0.0,1.0,355.81
517,NFLX,2019-02-06 00:00:00+00:00,352.19,357.04,347.19,357.0,6717662.0,352.19,357.04,347.19,357.0,6717662.0,0.0,1.0,352.19
518,NFLX,2019-02-07 00:00:00+00:00,344.71,348.75,339.02,347.9,7864529.0,344.71,348.75,339.02,347.9,7864529.0,0.0,1.0,344.71
519,NFLX,2019-02-08 00:00:00+00:00,347.57,348.0,338.0,338.0,7561391.0,347.57,348.0,338.0,338.0,7561391.0,0.0,1.0,347.57
520,NFLX,2019-02-11 00:00:00+00:00,345.73,352.87,344.81,350.0,5454863.0,345.73,352.87,344.81,350.0,5454863.0,0.0,1.0,345.73
521,NFLX,2019-02-12 00:00:00+00:00,359.97,360.0,346.52,348.09,10429399.0,359.97,360.0,346.52,348.09,10429399.0,0.0,1.0,359.97
522,NFLX,2019-02-13 00:00:00+00:00,351.77,359.6,350.28,357.3,10559146.0,351.77,359.6,350.28,357.3,10559146.0,0.0,1.0,351.77
523,NFLX,2019-02-14 00:00:00+00:00,359.07,360.45,348.33,351.75,9295338.0,359.07,360.45,348.33,351.75,9295338.0,0.0,1.0,359.07
524,NFLX,2019-02-15 00:00:00+00:00,356.87,364.4,355.5,358.47,9229980.0,356.87,364.4,355.5,358.47,9229980.0,0.0,1.0,356.87
525,NFLX,2019-02-19 00:00:00+00:00,361.92,365.0,355.32,355.8,7396559.0,361.92,365.0,355.32,355.8,7396559.0,0.0,1.0,361.92
526,NFLX,2019-02-20 00:00:00+00:00,359.91,366.71,356.7,364.85,8110741.0,359.91,366.71,356.7,364.85,8110741.0,0.0,1.0,359.91
527,NFLX,2019-02-21 00:00:00+00:00,356.97,362.85,353.88,360.03,6227897.0,356.97,362.85,353.88,360.03,6227897.0,0.0,1.0,356.97
528,NFLX,2019-02-22 00:00:00+00:00,363.02,366.13,360.05,360.34,7088214.0,363.02,366.13,360.05,360.34,7088214.0,0.0,1.0,363.02
529,NFLX,2019-02-25 00:00:00+00:00,363.91,371.49,363.79,367.01,7569320.0,363.91,371.49,363.79,367.01,7569320.0,0.0,1.0,363.9100000000001
530,NFLX,2019-02-26 00:00:00+00:00,364.97,365.7,359.33,362.98,4944593.0,364.97,365.7,359.33,362.98,4944593.0,0.0,1.0,364.97
531,NFLX,2019-02-27 00:00:00+00:00,362.87,368.03,359.8,363.5,5629945.0,362.87,368.03,359.8,363.5,5629945.0,0.0,1.0,362.87000000000006
532,NFLX,2019-02-28 00:00:00+00:00,358.1,366.39,357.709,362.47,6186763.0,358.1,366.39,357.709,362.47,6186763.0,0.0,1.0,358.1
533,NFLX,2019-03-01 00:00:00+00:00,357.32,362.87,354.6915,362.26,5526539.0,357.32,362.87,354.6915,362.26,5526539.0,0.0,1.0,357.32
534,NFLX,2019-03-04 00:00:00+00:00,351.04,362.25,348.0436,359.72,7486996.0,351.04,362.25,348.0436,359.72,7486996.0,0.0,1.0,351.04
535,NFLX,2019-03-05 00:00:00+00:00,354.3,356.17,348.25,351.46,5937754.0,354.3,356.17,348.25,351.46,5937754.0,0.0,1.0,354.3
536,NFLX,2019-03-06 00:00:00+00:00,359.61,359.88,351.7,353.6,6211895.0,359.61,359.88,351.7,353.6,6211895.0,0.0,1.0,359.61
537,NFLX,2019-03-07 00:00:00+00:00,352.6,362.86,350.5,360.16,6151331.0,352.6,362.86,350.5,360.16,6151331.0,0.0,1.0,352.6
538,NFLX,2019-03-08 00:00:00+00:00,349.6,349.92,342.47,345.75,6898838.0,349.6,349.92,342.47,345.75,6898838.0,0.0,1.0,349.6000000000001
539,NFLX,2019-03-11 00:00:00+00:00,358.86,358.98,350.03,352.0,5387285.0,358.86,358.98,350.03,352.0,5387285.0,0.0,1.0,358.86
540,NFLX,2019-03-12 00:00:00+00:00,356.27,360.13,353.8,359.37,5164571.0,356.27,360.13,353.8,359.37,5164571.0,0.0,1.0,356.27
541,NFLX,2019-03-13 00:00:00+00:00,361.21,362.48,352.765,355.81,6444092.0,361.21,362.48,352.765,355.81,6444092.0,0.0,1.0,361.21000000000004
542,NFLX,2019-03-14 00:00:00+00:00,358.82,363.84,358.1008,360.5,5271429.0,358.82,363.84,358.1008,360.5,5271429.0,0.0,1.0,358.82
543,NFLX,2019-03-15 00:00:00+00:00,361.46,364.0,358.89,361.02,8443210.0,361.46,364.0,358.89,361.02,8443210.0,0.0,1.0,361.46
544,NFLX,2019-03-18 00:00:00+00:00,363.44,370.9705,361.86,362.47,7194726.0,363.44,370.9705,361.86,362.47,7194726.0,0.0,1.0,363.44
545,NFLX,2019-03-19 00:00:00+00:00,358.78,366.96,356.8,366.4,7541425.0,358.78,366.96,356.8,366.4,7541425.0,0.0,1.0,358.78
546,NFLX,2019-03-20 00:00:00+00:00,375.22,375.9,357.01,358.91,10917165.0,375.22,375.9,357.01,358.91,10917165.0,0.0,1.0,375.22
547,NFLX,2019-03-21 00:00:00+00:00,377.87,379.0,370.61,374.0,8544017.0,377.87,379.0,370.61,374.0,8544017.0,0.0,1.0,377.87
548,NFLX,2019-03-22 00:00:00+00:00,361.01,376.43,360.04,375.95,8661346.0,361.01,376.43,360.04,375.95,8661346.0,0.0,1.0,361.01
549,NFLX,2019-03-25 00:00:00+00:00,366.23,367.0399,357.44,359.0,8473845.0,366.23,367.0399,357.44,359.0,8473845.0,0.0,1.0,366.23
550,NFLX,2019-03-26 00:00:00+00:00,359.97,368.38,358.02,367.87,7666475.0,359.97,368.38,358.02,367.87,7666475.0,0.0,1.0,359.97
551,NFLX,2019-03-27 00:00:00+00:00,353.37,362.47,350.37,361.0,7852370.0,353.37,362.47,350.37,361.0,7852370.0,0.0,1.0,353.37
552,NFLX,2019-03-28 00:00:00+00:00,354.61,355.94,349.2,354.485,4360960.0,354.61,355.94,349.2,354.485,4360960.0,0.0,1.0,354.61
553,NFLX,2019-03-29 00:00:00+00:00,356.56,358.25,353.71,357.16,4705636.0,356.56,358.25,353.71,357.16,4705636.0,0.0,1.0,356.56
554,NFLX,2019-04-01 00:00:00+00:00,366.96,368.33,358.51,359.0,7036097.0,366.96,368.33,358.51,359.0,7036097.0,0.0,1.0,366.96
555,NFLX,2019-04-02 00:00:00+00:00,367.72,368.42,362.22,366.25,5158742.0,367.72,368.42,362.22,366.25,5158742.0,0.0,1.0,367.72
556,NFLX,2019-04-03 00:00:00+00:00,369.75,373.4105,366.19,369.26,5376623.0,369.75,373.4105,366.19,369.26,5376623.0,0.0,1.0,369.75
557,NFLX,2019-04-04 00:00:00+00:00,367.88,372.05,362.4,370.07,4627305.0,367.88,372.05,362.4,370.07,4627305.0,0.0,1.0,367.88
558,NFLX,2019-04-05 00:00:00+00:00,365.49,369.8,364.66,369.0,3905493.0,365.49,369.8,364.66,369.0,3905493.0,0.0,1.0,365.49
559,NFLX,2019-04-08 00:00:00+00:00,361.41,365.94,359.93,365.11,4653810.0,361.41,365.94,359.93,365.11,4653810.0,0.0,1.0,361.4100000000001
560,NFLX,2019-04-09 00:00:00+00:00,364.71,366.74,359.0,360.54,5439228.0,364.71,366.74,359.0,360.54,5439228.0,0.0,1.0,364.71
561,NFLX,2019-04-10 00:00:00+00:00,363.92,368.8481,362.25,365.79,4545561.0,363.92,368.8481,362.25,365.79,4545561.0,0.0,1.0,363.92
562,NFLX,2019-04-11 00:00:00+00:00,367.65,370.12,360.81,365.0,6526899.0,367.65,370.12,360.81,365.0,6526899.0,0.0,1.0,367.65
563,NFLX,2019-04-12 00:00:00+00:00,351.14,361.75,349.36,360.69,15646199.0,351.14,361.75,349.36,360.69,15646199.0,0.0,1.0,351.14
564,NFLX,2019-04-15 00:00:00+00:00,348.87,352.21,342.27,350.71,8842344.0,348.87,352.21,342.27,350.71,8842344.0,0.0,1.0,348.87
565,NFLX,2019-04-16 00:00:00+00:00,359.46,364.4787,352.72,355.0,18740232.0,359.46,364.4787,352.72,355.0,18740232.0,0.0,1.0,359.46
566,NFLX,2019-04-17 00:00:00+00:00,354.74,368.764,350.6,365.05,18054101.0,354.74,368.764,350.6,365.05,18054101.0,0.0,1.0,354.74
567,NFLX,2019-04-18 00:00:00+00:00,360.35,360.41,351.64,355.0,8353165.0,360.35,360.41,351.64,355.0,8353165.0,0.0,1.0,360.35
568,NFLX,2019-04-22 00:00:00+00:00,377.34,377.69,359.0,359.7,11980534.0,377.34,377.69,359.0,359.7,11980534.0,0.0,1.0,377.34
569,NFLX,2019-04-23 00:00:00+00:00,381.89,384.8,374.7069,375.45,10089820.0,381.89,384.8,374.7069,375.45,10089820.0,0.0,1.0,381.89
570,NFLX,2019-04-24 00:00:00+00:00,374.23,381.9,373.2698,381.07,6541872.0,374.23,381.9,373.2698,381.07,6541872.0,0.0,1.0,374.23
571,NFLX,2019-04-25 00:00:00+00:00,368.33,374.76,365.7,374.49,6255496.0,368.33,374.76,365.7,374.49,6255496.0,0.0,1.0,368.33
572,NFLX,2019-04-26 00:00:00+00:00,374.85,375.14,366.24,368.35,5621901.0,374.85,375.14,366.24,368.35,5621901.0,0.0,1.0,374.85
573,NFLX,2019-04-29 00:00:00+00:00,371.83,374.5753,369.115,373.68,3821703.0,371.83,374.5753,369.115,373.68,3821703.0,0.0,1.0,371.8299999999999
574,NFLX,2019-04-30 00:00:00+00:00,370.54,374.5,368.348,369.56,3870095.0,370.54,374.5,368.348,369.56,3870095.0,0.0,1.0,370.54
575,NFLX,2019-05-01 00:00:00+00:00,378.81,385.99,373.1746,374.0,9257284.0,378.81,385.99,373.1746,374.0,9257284.0,0.0,1.0,378.81
576,NFLX,2019-05-02 00:00:00+00:00,379.06,383.5,374.51,378.0,5398167.0,379.06,383.5,374.51,378.0,5398167.0,0.0,1.0,379.05999999999995
577,NFLX,2019-05-03 00:00:00+00:00,385.03,385.03,378.2717,381.53,5130301.0,385.03,385.03,378.2717,381.53,5130301.0,0.0,1.0,385.03
578,NFLX,2019-05-06 00:00:00+00:00,378.67,381.35,376.0,377.69,5793144.0,378.67,381.35,376.0,377.69,5793144.0,0.0,1.0,378.67
579,NFLX,2019-05-07 00:00:00+00:00,370.46,379.91,365.81,377.0,6974924.0,370.46,379.91,365.81,377.0,6974924.0,0.0,1.0,370.46
580,NFLX,2019-05-08 00:00:00+00:00,364.37,369.0,361.36,367.92,6571957.0,364.37,369.0,361.36,367.92,6571957.0,0.0,1.0,364.37
581,NFLX,2019-05-09 00:00:00+00:00,362.75,364.2,352.75,360.9,5882572.0,362.75,364.2,352.75,360.9,5882572.0,0.0,1.0,362.75
582,NFLX,2019-05-10 00:00:00+00:00,361.04,365.2578,353.06,361.62,5657123.0,361.04,365.2578,353.06,361.62,5657123.0,0.0,1.0,361.04
583,NFLX,2019-05-13 00:00:00+00:00,345.26,354.26,343.1,352.29,8026697.0,345.26,354.26,343.1,352.29,8026697.0,0.0,1.0,345.26
584,NFLX,2019-05-14 00:00:00+00:00,345.61,349.95,342.5,348.71,5353029.0,345.61,349.95,342.5,348.71,5353029.0,0.0,1.0,345.61
585,NFLX,2019-05-15 00:00:00+00:00,354.99,356.5,341.39,343.34,6340118.0,354.99,356.5,341.39,343.34,6340118.0,0.0,1.0,354.99
586,NFLX,2019-05-16 00:00:00+00:00,359.31,364.0,353.935,356.37,6441463.0,359.31,364.0,353.935,356.37,6441463.0,0.0,1.0,359.31
587,NFLX,2019-05-17 00:00:00+00:00,354.45,359.62,353.785,356.39,4725448.0,354.45,359.62,353.785,356.39,4725448.0,0.0,1.0,354.44999999999993
588,NFLX,2019-05-20 00:00:00+00:00,348.11,352.418,345.4,351.23,4621515.0,348.11,352.418,345.4,351.23,4621515.0,0.0,1.0,348.11
589,NFLX,2019-05-21 00:00:00+00:00,354.27,356.425,349.93,350.95,4026369.0,354.27,356.425,349.93,350.95,4026369.0,0.0,1.0,354.27
590,NFLX,2019-05-22 00:00:00+00:00,359.73,370.46,357.3,358.01,6229389.0,359.73,370.46,357.3,358.01,6229389.0,0.0,1.0,359.73
591,NFLX,2019-05-23 00:00:00+00:00,352.21,357.42,347.7,355.5,5630443.0,352.21,357.42,347.7,355.5,5630443.0,0.0,1.0,352.21
592,NFLX,2019-05-24 00:00:00+00:00,354.39,359.44,353.791,355.41,3830963.0,354.39,359.44,353.791,355.41,3830963.0,0.0,1.0,354.39
593,NFLX,2019-05-28 00:00:00+00:00,354.78,361.2,353.64,354.39,4717144.0,354.78,361.2,353.64,354.39,4717144.0,0.0,1.0,354.78
594,NFLX,2019-05-29 00:00:00+00:00,349.19,353.8476,345.9,353.6,5658913.0,349.19,353.8476,345.9,353.6,5658913.0,0.0,1.0,349.19
595,NFLX,2019-05-30 00:00:00+00:00,351.85,354.21,348.3,350.55,4008042.0,351.85,354.21,348.3,350.55,4008042.0,0.0,1.0,351.85
596,NFLX,2019-05-31 00:00:00+00:00,343.28,349.34,342.92,347.22,5023449.0,343.28,349.34,342.92,347.22,5023449.0,0.0,1.0,343.28
597,NFLX,2019-06-03 00:00:00+00:00,336.63,347.66,332.65,343.56,7849589.0,336.63,347.66,332.65,343.56,7849589.0,0.0,1.0,336.63
598,NFLX,2019-06-04 00:00:00+00:00,353.4,353.61,343.25,345.0,7891632.0,353.4,353.61,343.25,345.0,7891632.0,0.0,1.0,353.4
599,NFLX,2019-06-05 00:00:00+00:00,355.73,357.88,348.71,354.38,5020081.0,355.73,357.88,348.71,354.38,5020081.0,0.0,1.0,355.73
600,NFLX,2019-06-06 00:00:00+00:00,357.13,358.21,352.09,354.84,3709955.0,357.13,358.21,352.09,354.84,3709955.0,0.0,1.0,357.13
601,NFLX,2019-06-07 00:00:00+00:00,360.87,365.15,355.69,357.39,4777321.0,360.87,365.15,355.69,357.39,4777321.0,0.0,1.0,360.87
602,NFLX,2019-06-10 00:00:00+00:00,352.01,367.1,349.285,363.65,7810261.0,352.01,367.1,349.285,363.65,7810261.0,0.0,1.0,352.01
603,NFLX,2019-06-11 00:00:00+00:00,351.27,357.58,348.5,355.0,5396712.0,351.27,357.58,348.5,355.0,5396712.0,0.0,1.0,351.27
604,NFLX,2019-06-12 00:00:00+00:00,345.56,353.61,343.23,351.82,4584704.0,345.56,353.61,343.23,351.82,4584704.0,0.0,1.0,345.56
605,NFLX,2019-06-13 00:00:00+00:00,343.43,348.5,339.25,347.23,6209347.0,343.43,348.5,339.25,347.23,6209347.0,0.0,1.0,343.43
606,NFLX,2019-06-14 00:00:00+00:00,339.73,343.4,336.155,341.63,5019011.0,339.73,343.4,336.155,341.63,5019011.0,0.0,1.0,339.73
607,NFLX,2019-06-17 00:00:00+00:00,350.62,351.77,342.06,342.69,5358219.0,350.62,351.77,342.06,342.69,5358219.0,0.0,1.0,350.62
608,NFLX,2019-06-18 00:00:00+00:00,357.12,361.5,353.75,355.57,5428542.0,357.12,361.5,353.75,355.57,5428542.0,0.0,1.0,357.12
609,NFLX,2019-06-19 00:00:00+00:00,363.52,364.74,356.12,361.72,5667156.0,363.52,364.74,356.12,361.72,5667156.0,0.0,1.0,363.52
610,NFLX,2019-06-20 00:00:00+00:00,365.21,370.12,361.215,365.91,5899467.0,365.21,370.12,361.215,365.91,5899467.0,0.0,1.0,365.21
611,NFLX,2019-06-21 00:00:00+00:00,369.21,371.45,365.0,365.0,7448356.0,369.21,371.45,365.0,365.0,7448356.0,0.0,1.0,369.21
612,NFLX,2019-06-24 00:00:00+00:00,371.04,375.0,370.2,370.27,4830240.0,371.04,375.0,370.2,370.27,4830240.0,0.0,1.0,371.0400000000001
613,NFLX,2019-06-25 00:00:00+00:00,360.3,370.9994,358.29,370.75,5750383.0,360.3,370.9994,358.29,370.75,5750383.0,0.0,1.0,360.3
614,NFLX,2019-06-26 00:00:00+00:00,362.2,366.79,361.6,361.6,3669677.0,362.2,366.79,361.6,361.6,3669677.0,0.0,1.0,362.20000000000005
615,NFLX,2019-06-27 00:00:00+00:00,370.02,370.85,363.2,363.2,4138575.0,370.02,370.85,363.2,363.2,4138575.0,0.0,1.0,370.02
616,NFLX,2019-06-28 00:00:00+00:00,367.32,371.5448,364.87,370.26,4592706.0,367.32,371.5448,364.87,370.26,4592706.0,0.0,1.0,367.32
617,NFLX,2019-07-01 00:00:00+00:00,374.6,376.66,372.0,373.5,5001518.0,374.6,376.66,372.0,373.5,5001518.0,0.0,1.0,374.6
618,NFLX,2019-07-02 00:00:00+00:00,375.43,376.0,370.31,374.89,3628962.0,375.43,376.0,370.31,374.89,3628962.0,0.0,1.0,375.43
619,NFLX,2019-07-03 00:00:00+00:00,381.72,381.99,375.84,376.69,3799009.0,381.72,381.99,375.84,376.69,3799009.0,0.0,1.0,381.72
620,NFLX,2019-07-05 00:00:00+00:00,380.55,381.4,375.555,378.29,3732162.0,380.55,381.4,375.555,378.29,3732162.0,0.0,1.0,380.55
621,NFLX,2019-07-08 00:00:00+00:00,376.16,378.25,375.36,378.19,3113402.0,376.16,378.25,375.36,378.19,3113402.0,0.0,1.0,376.16
622,NFLX,2019-07-09 00:00:00+00:00,379.93,384.76,377.5,379.06,6932822.0,379.93,384.76,377.5,379.06,6932822.0,0.0,1.0,379.93
623,NFLX,2019-07-10 00:00:00+00:00,381.0,384.3399,377.4,382.77,5878790.0,381.0,384.3399,377.4,382.77,5878790.0,0.0,1.0,381.0
624,NFLX,2019-07-11 00:00:00+00:00,379.5,384.54,378.8,381.1,4336287.0,379.5,384.54,378.8,381.1,4336287.0,0.0,1.0,379.5
625,NFLX,2019-07-12 00:00:00+00:00,373.25,379.7375,372.7917,378.68,6636937.0,373.25,379.7375,372.7917,378.68,6636937.0,0.0,1.0,373.25
626,NFLX,2019-07-15 00:00:00+00:00,366.6,373.68,362.3,372.94,7944680.0,366.6,373.68,362.3,372.94,7944680.0,0.0,1.0,366.6
627,NFLX,2019-07-16 00:00:00+00:00,365.99,371.34,364.92,370.09,5863222.0,365.99,371.34,364.92,370.09,5863222.0,0.0,1.0,365.99
628,NFLX,2019-07-17 00:00:00+00:00,362.44,366.5,361.75,366.25,13639536.0,362.44,366.5,361.75,366.25,13639536.0,0.0,1.0,362.44
629,NFLX,2019-07-18 00:00:00+00:00,325.21,329.85,320.3,323.76,31305899.0,325.21,329.85,320.3,323.76,31305899.0,0.0,1.0,325.2099999999999
630,NFLX,2019-07-19 00:00:00+00:00,315.1,325.85,314.23,323.4,16302482.0,315.1,325.85,314.23,323.4,16302482.0,0.0,1.0,315.1
631,NFLX,2019-07-22 00:00:00+00:00,310.62,314.54,305.81,312.0,17725334.0,310.62,314.54,305.81,312.0,17725334.0,0.0,1.0,310.62
632,NFLX,2019-07-23 00:00:00+00:00,307.3,313.5,306.0,311.44,9171068.0,307.3,313.5,306.0,311.44,9171068.0,0.0,1.0,307.3
633,NFLX,2019-07-24 00:00:00+00:00,317.94,319.99,307.25,310.51,11961818.0,317.94,319.99,307.25,310.51,11961818.0,0.0,1.0,317.94
634,NFLX,2019-07-25 00:00:00+00:00,326.46,327.69,316.3,318.86,10798496.0,326.46,327.69,316.3,318.86,10798496.0,0.0,1.0,326.46
635,NFLX,2019-07-26 00:00:00+00:00,335.78,336.0,327.5,328.79,10847495.0,335.78,336.0,327.5,328.79,10847495.0,0.0,1.0,335.78
636,NFLX,2019-07-29 00:00:00+00:00,332.7,336.4,328.77,335.98,5782817.0,332.7,336.4,328.77,335.98,5782817.0,0.0,1.0,332.7
637,NFLX,2019-07-30 00:00:00+00:00,325.93,329.65,323.23,329.2,6029320.0,325.93,329.65,323.23,329.2,6029320.0,0.0,1.0,325.93000000000006
638,NFLX,2019-07-31 00:00:00+00:00,322.99,331.77,318.53,325.16,6259494.0,322.99,331.77,318.53,325.16,6259494.0,0.0,1.0,322.99
639,NFLX,2019-08-01 00:00:00+00:00,319.5,328.58,318.735,324.25,6563156.0,319.5,328.58,318.735,324.25,6563156.0,0.0,1.0,319.5
640,NFLX,2019-08-02 00:00:00+00:00,318.83,319.41,311.8,317.49,6280343.0,318.83,319.41,311.8,317.49,6280343.0,0.0,1.0,318.83
641,NFLX,2019-08-05 00:00:00+00:00,307.63,313.4179,304.677,310.96,8692485.0,307.63,313.4179,304.677,310.96,8692485.0,0.0,1.0,307.63
642,NFLX,2019-08-06 00:00:00+00:00,310.1,311.88,305.3,310.58,6179090.0,310.1,311.88,305.3,310.58,6179090.0,0.0,1.0,310.1
643,NFLX,2019-08-07 00:00:00+00:00,304.29,305.0,296.8126,302.56,9322433.0,304.29,305.0,296.8126,302.56,9322433.0,0.0,1.0,304.29
